Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-18 13:33:00,32,33,2023-08-18 13:33:00,15577,-5061,15337,-5960,15577,-5061,930.4842825109944,9.3048
2023-08-18 13:33:00,1,1,2023-08-18 13:33:00,15000,-4705,15000,-4705,15000,-4705,0.0,0.0
2023-08-18 13:33:00,34,34,2023-08-18 13:33:00,15323,-5162,15323,-5162,15323,-5162,0.0,0.0
2023-08-19 10:41:00,29,17,2023-08-19 10:41:00,14502,-4351,14744,-4351,14502,-4351,242.0,2.42
2023-08-19 10:41:00,27,7,2023-08-19 10:41:00,14744,-7680,14456,-7680,14744,-7680,288.0,2.88
2023-08-19 10:41:00,39,39,2023-08-19 10:41:00,14495,-6283,14495,-6283,14495,-6283,0.0,0.0
2023-08-19 10:41:00,34,34,2023-08-19 10:41:00,15323,-5162,15323,-5162,15323,-5162,0.0,0.0
2023-08-19 10:41:00,2,2,2023-08-19 10:41:00,15000,-5050,15000,-5050,15000,-5050,0.0,0.0
2023-08-19 10:41:00,7,6,2023-08-19 10:41:00,15000,-7680,14744,-7680,15000,-7680,256.0,2.56
2023-08-19 10:41:00,38,38,2023-08-19 10:41:00,14495,-6611,14495,-6611,14495,-6611,0.0,0.0
2023-08-19 10:41:00,13,13,2023-08-19 10:41:00,14266,-5730,14266,-5730,14266,-5730,0.0,0.0
